Local Time,kW Demand,kWh_Net
2012-Jan-03 22:30:00.000,94.9826,3253686.5000
2012-Jan-03 22:45:00.000,95.0376,3253710.2500
2012-Jan-03 23:00:00.000,91.7034,3253733.2500
2012-Jan-03 23:15:00.000,94.7420,3253757.0000
2012-Jan-03 23:30:00.000,95.8905,3253780.7500
2012-Jan-03 23:45:00.000,93.7467,3253804.2500
2012-Jan-04 00:00:00.000,88.8448,3253826.5000
2012-Jan-04 00:15:00.000,85.2204,3253847.7500
2012-Jan-04 00:30:00.000,86.8596,3253869.5000
2012-Jan-04 00:45:00.000,87.3612,3253891.5000
2012-Jan-04 01:00:00.000,86.8428,3253913.0000
2012-Jan-04 01:15:00.000,87.1334,3253934.7500
2012-Jan-04 01:30:00.000,85.1408,3253956.2500
2012-Jan-04 01:45:00.000,84.5225,3253977.2500
2012-Jan-04 02:00:00.000,85.9601,3253998.7500
2012-Jan-04 02:15:00.000,84.5889,3254020.0000
2012-Jan-04 02:30:00.000,84.4200,3254041.0000
2012-Jan-04 02:45:00.000,85.0204,3254062.2500
2012-Jan-04 03:00:00.000,84.5453,3254083.5000
2012-Jan-04 03:15:00.000,84.6259,3254104.5000
2012-Jan-04 03:30:00.000,82.3755,3254125.2500
2012-Jan-04 03:45:00.000,81.7836,3254145.5000
2012-Jan-04 04:00:00.000,82.0694,3254166.2500
2012-Jan-04 04:15:00.000,81.1460,3254186.5000
2012-Jan-04 04:30:00.000,83.0151,3254207.2500
2012-Jan-04 04:45:00.000,82.1831,3254227.7500
2012-Jan-04 05:00:00.000,84.5198,3254248.7500
2012-Jan-04 05:15:00.000,84.9741,3254270.0000
2012-Jan-04 05:30:00.000,80.8680,3254290.2500
2012-Jan-04 05:45:00.000,83.3257,3254311.2500
2012-Jan-04 06:00:00.000,81.8013,3254331.5000
2012-Jan-04 06:15:00.000,82.0043,3254352.0000
2012-Jan-04 06:30:00.000,81.6975,3254372.5000
2012-Jan-04 06:45:00.000,85.2165,3254393.7500
2012-Jan-04 07:00:00.000,87.3673,3254415.7500
2012-Jan-04 07:15:00.000,86.0454,3254437.2500
2012-Jan-04 07:30:00.000,90.7580,3254459.7500
